CODIGO,C,6;DESCRICAO,C,55;GRUPO,C,12;CADASTRO,D;CUSTO,N,14,4;VENDA_ATU,N,14,4;VENDA_ANT,N,14,4;MARGEM,N,14,4;ESTOQUE,N,14,4;MINIMO,N,14,4;INVENTARIO,D;CODIGOFOR,C,5;PORCENTAGE,N,14,4;CLASSE,C,1;ETIQUETA,C,1;ATIVO,C,1;BARRA,C,13;HORA,C,5;ALTERADO,C,1;VALIDADE,D;VENDA_PRO,N,14,4;EMPRESTIMO,N,14,4;DESCONTO,N,14,4;QTDE_PONTO,N,5,0;PODE_PRECO,C,1;PODE_DESC,C,1;ATUALIZAR,C,1;UNIDADES,N,14,4;LOCAL,C,10;DESC_PRAZO,C,1;QTD_VALIDA,N,14,4;COD_AUX1,C,9;MIN_ULT,N,5,0;MIN_DATA,D;MIN_DIAS,N,3,0;VINCULADO,N,14,4;APRESENTAC,C,2;BLOQ_PRECO,C,1;BLOQ_DESC,C,1;FRACAO,N,14,4;PESO,N,14,4;SUBGRUPO,C,15;REFERENCIA,C,55;VASILHAME,N,14,4;NP01_PORC,N,14,4;NP02_PORC,N,14,4;NP03_PORC,N,14,4;NP04_PORC,N,14,4;NP01_VALOR,N,14,4;NP02_VALOR,N,14,4;NP03_VALOR,N,14,4;NP04_VALOR,N,14,4;CONJ_ESTOQ,C,1;CONJ_CODIG,C,6;CONJ_QTD,N,14,4;ALIQ_ICMS,N,14,4;ALIQ_IPI,N,14,4;ALIQ_ISS,N,14,4;TIPO_PRODU,C,1;ICMS_SUBS,C,1;SIT_TRIBUT,C,3;CUSTO_BRUT,N,14,4;DESC01,N,14,4;DESC02,N,14,4;DESC03,N,14,4;DESC04,N,14,4;CUSTO_IPI,N,14,4;CUSTO_MEDI,N,14,4;CUSTO_FRET,N,14,4;ICMS_RED,C,1;C_FISCAL,C,14;ATU_CAIXA,C,1;ATU_PRECO,C,1
002800;BISC MARILAN RECH CHOCOLATE;PRODUTOS;28/05/2010;3,92;5,5;5,5;40,31;0;0;17/09/2011;00001;0;A;N;S;7896003701661;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0005;0,0005;0,0005;0,0005;2,9;2,9;2,9;2,9;N;;0;0;0;0;;;;3,92;0;0;0;0;0;3,945;0;;;S;S
002801;CREME HID LAVENIR CERAMIDAS;AVULSO;28/05/2010;5,9;7,75;0;31,36;0;0;28/05/2010;00001;0;A;N;S;7896765904041;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;5,9;0;0;0;0;0;5,9;0;;;S;S
002802;CREME HIDRATACAO ARGAN;AVULSO;28/05/2010;13,9;18,9;18;35,97;0;0;27/04/2017;00001;0;A;N;S;7896013547808;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0031;-0,0031;-0,0031;-0,0031;7,75;7,75;7,75;7,75;N;;0;0;0;0;;;;13,9;0;0;0;0;0;13,9;0;;;S;S
002803;CREME PENTEAR SEDA PRETOS LUMINOSOS;AVULSO;28/05/2010;6,19;8,5;7,7502;37,3183;0;0;07/08/2017;00001;0;A;N;S;7898422745301;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;8,5;8,5;8,5;8,5;N;;0;0;0;0;;;;6,19;0;0;0;0;0;6,19;0;;;S;S
002804;CREME HID LAVENIR ABACATE 1KG;AVULSO;28/05/2010;5,9;7,75;0;31,36;0;0;28/05/2010;00001;0;A;N;S;7896765904065;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;5,9;0;0;0;0;0;5,9;0;;;S;S
002805;CREME HIDRATACAO NOVEX CREAM;AVULSO;28/05/2010;13,25;18;7,7502;35,85;0;0;27/04/2017;00001;0;A;N;S;7896013552796;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0031;-0,0031;-0,0031;-0,0031;7,75;7,75;7,75;7,75;N;;0;0;0;0;;;;13,25;0;0;0;0;0;13,25;0;;;S;S
002806;CREME HID LAVENIR LEITE DE CABRA 1KG;AVULSO;28/05/2010;5,9;7,75;0;31,3559;0;0;28/06/2010;00001;0;A;N;S;7896765904072;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;7,75;7,75;7,75;7,75;N;;0;0;0;0;;;;5,9;0;0;0;0;0;5,9;0;;;S;S
002807;BISCOITO NESFIT  MORANGO;PRODUTOS;28/05/2010;1,62;2,3;2,25;41,98;3;0;11/04/2018;00001;0;A;N;S;7891000109885;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;2,25;2,25;2,25;2,25;N;;0;0;0;0;;;;1,62;0;0;0;0;0;1,62;0;;;S;S
002808;GELATINA BRETZKE CEREJA;PRODUTOS;28/05/2010;0,45;0,75;4;66,6667;0;0;03/05/2016;00001;0;A;N;S;7896072048933;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0,75;0,75;0,75;0,75;N;;0;0;0;0;;;;0,45;0;0;0;0;0;0,45;0;;;S;S
002809;GELATINA BRETZKE ABACAXI;PRODUTOS;28/05/2010;0,59;0,9;0,85;52,54;-1;0;03/05/2016;00001;0;A;N;S;7896072048971;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0,85;0,85;0,85;0,85;N;;0;0;0;0;;;;0,59;0;0;0;0;0;0,59;0;;;S;S
002810;GELATINA BRETZKE MORANGO;PRODUTOS;28/05/2010;0,55;0,9;0,9;63,64;-15;0;03/05/2016;00001;0;A;N;S;7896072049008;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0005;0,0005;0,0005;0,0005;0,85;0,85;0,85;0,85;N;;0;0;0;0;;;;0,55;0;0;0;0;0;0,565;0;;;S;S
002811;GELATINA BRETZKE LIMAO;PRODUTOS;28/05/2010;0,55;0,9;0,9;63,64;13;0;08/02/2016;00001;0;A;N;S;7896072048995;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0,85;0,85;0,85;0,85;N;;0;0;0;0;;;;0,55;0;0;0;0;0;0,55;0;;;S;S
002812;DES REXONA AEROSOL ADVENTURE;PRODUTOS;03/06/2010;8,72;11,9996;9,5003;37,61;0;0;03/05/2016;00001;0;A;N;S;7791293012056;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0034;0,0034;0,0034;0,0034;12;12;12;12;N;;0;0;0;0;;;;8,72;0;0;0;0;0;8,72;0;;;S;S
002813;SAND HAV TOP PRETA 37/8;HAVAIANAS;04/06/2010;12,54;18;18;43,54;1;0;06/07/2017;00001;0;A;N;S;7891109486214;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;17;17;17;17;N;;0;0;0;0;;;;12,54;0;0;0;0;0;12,54;0;;;S;S
002814;MARCA TEXTO;AVULSO;08/06/2010;1,64;2,25;2;37,2;-2;0;08/02/2016;00001;0;A;N;S;7891360623090;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;2;2;2;2;N;;0;0;0;0;;;;1,64;0;0;0;0;0;1,64;0;;;S;S
002815;ACUCAR REFINADO NEVE;AVULSO;08/06/2010;2,3;3;0;30,43;0;0;08/06/2010;00001;0;A;N;S;7891910004010;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;2,3;0;0;0;0;0;2,3;0;;;S;S
002816;CAFETEIRA 2L ARCO IRIS;AVULSO;09/06/2010;20,83;29;30;39,22;0;0;08/02/2016;00001;0;A;N;S;7897400400744;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;30;30;30;30;N;;0;0;0;0;;;;20,83;0;0;0;0;0;20,83;0;;;S;S
002817;FORMA REDONDA CONTINENTAL N 20;AVULSO;09/06/2010;17;17;13,5005;0;0;0;11/04/2017;00001;0;A;N;S;7893087001090;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;17;17;17;17;N;;0;0;0;0;;;;17;0;0;0;0;0;17;0;;;S;S
002818;FERVEDOR DE LEITE 2L;AVULSO;09/06/2010;34,37;43;32;25,11;1;0;06/09/2016;00001;0;A;N;S;7897400400188;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;32;32;32;32;N;;0;0;0;0;;;;34,37;0;0;0;0;0;34,37;0;;;S;S
002819;LEITERA C/ TRAVA 2L;AVULSO;09/06/2010;10,7;15;0;40,19;0;0;17/10/2012;00001;0;A;N;S;7897400400713;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;10,7;0;0;0;0;0;10,7;0;;;S;S
002820;OMELETEIRA;AVULSO;09/06/2010;26;36;34;38,46;0;0;24/10/2012;00001;0;A;N;S;7897400406791;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;26;0;0;0;0;0;26;0;;;S;S
002821;PIPOQUEIRA ARCO IRIS;AVULSO;09/06/2010;21,75;31;41,0007;42,53;1;0;09/05/2018;00001;0;A;N;S;7897400418817;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0016;-0,0016;-0,0016;-0,0016;41;41;41;41;N;;0;0;0;0;;;;21,75;0;0;0;0;0;21,75;0;;;S;S
002822;COLHER P ARROZ  STARHOUSE;AVULSO;09/06/2010;9;13;13,5;44,44;1;0;10/03/2016;00001;0;A;N;S;7899653781243;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;9;0;0;0;0;0;9;0;;;S;S
002823;COLHER ESPUMADEIRA;AVULSO;09/06/2010;5,27;7,75;6,9998;47,06;3;0;31/05/2017;00001;0;A;N;S;7892681000089;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0026;0,0026;0,0026;0,0026;7;7;7;7;N;;0;0;0;0;;;;5,27;0;0;0;0;0;5,27;0;;;S;S
002824;COLHER CONCHA ARCO IRIS;AVULSO;09/06/2010;3,9;5,55;0;42,31;0;0;09/06/2010;00001;0;A;N;S;7897400405121;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;3,9;0;0;0;0;0;3,9;0;;;S;S
002825;COLHER ESCUMADEIRA STARHOUSE;AVULSO;09/06/2010;10,6;17;14,95;60,3774;3;0;07/04/2018;00001;0;A;N;S;7899653781250;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;17;17;17;17;N;;0;0;0;0;;;;10,6;0;0;0;0;0;10,6;0;;;S;S
002826;ESCORREDOR DE ARROZ ALUMINIO ARCO IRIS;AVULSO;09/06/2010;8,77;12,5;11,5;42,53;1;0;08/02/2016;00001;0;A;N;S;7897400402236;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;9,5;9,5;9,5;9,5;N;;0;0;0;0;;;;8,77;0;0;0;0;0;8,77;0;;;S;S
002827;POTE DE MANTIMENTO ALUMINIO;AVULSO;09/06/2010;37,8;53;0;40,21;0;0;25/10/2012;00001;0;A;N;S;7897400400867;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;37,8;0;0;0;0;0;37,8;0;;;S;S
002828;BISC NESTLE INT GERGELIM;PRODUTOS;11/06/2010;1,57;2;0;27,39;0;0;17/09/2011;00001;0;A;N;S;7891000060421;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0011;-0,0011;-0,0011;-0,0011;2;2;2;2;N;;0;0;0;0;;;;1,57;0;0;0;0;0;1,57;0;;;S;S
002829;CHOC DIAMANTE NEGRO;PRODUTOS;11/06/2010;1,04;1,5;1,5;44,23;18;0;02/03/2018;00001;0;A;N;S;7622300862282;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0005;0,0005;0,0005;0,0005;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;1,04;0;0;0;0;0;1,04;0;;;S;S
002830;IOGURTE PAULISTA INTEGRAL;PRODUTOS;11/06/2010;2,07;2,95;3,3499;42,51;0;0;21/11/2017;00001;0;A;N;S;7891025422150;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0019;0,0019;0,0019;0,0019;3,35;3,35;3,35;3,35;N;;0;0;0;0;;;;2,07;0;0;0;0;0;2,07;0;;;S;S
002831;TRITURADOR DE FEIJAO;AVULSO;11/06/2010;0,84;5,9;1,1;602,381;-1;0;08/02/2016;00001;0;A;N;S;7897400402151;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;5,9;5,9;5,9;5,9;N;;0;0;0;0;;;;0,84;0;0;0;0;0;0,84;0;;;S;S
002832;BALAS FINI (AMORA);PRODUTOS;15/06/2010;3,83;5;5;30,55;4;0;24/01/2018;00001;0;A;N;S;7898279790431;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;5;5;5;5;N;;0;0;0;0;;;;3,83;0;0;0;0;0;3,83;0;;;S;S
002833;QUEJEIRA INOX;PRODUTOS;15/06/2010;15,17;21,75;7,75;43,38;0;0;25/10/2012;00001;0;A;N;S;7898903692698;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;15,17;0;0;0;0;0;15,17;0;;;S;S
002834;PANELA DE PRESSAO GLOBO 4,5L;PRODUTOS;15/06/2010;50,7;66;60;30,18;-1;0;29/04/2016;00001;0;A;N;S;7896264701035;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0008;-0,0008;-0,0008;-0,0008;48;48;48;48;N;;0;0;0;0;;;;50,7;0;0;0;0;0;50,7;0;;;S;S
002835;PANELA N 16 COZINHA MINEIRA;PRODUTOS;15/06/2010;21,4;30;54;40,19;0;0;31/10/2017;00001;0;A;N;S;7898605397150;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;54;54;54;54;N;;0;0;0;0;;;;21,4;0;0;0;0;0;21,4;0;;;S;S
002836;LIXEIRA REDONDA C/PEDAL 6,5 LITROS;PRODUTOS;15/06/2010;14,69;21;13,1498;42,95;0;0;03/03/2017;00001;0;A;N;S;7898121656151;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0013;0,0013;0,0013;0,0013;13,15;13,15;13,15;13,15;N;;0;0;0;0;;;;14,69;0;0;0;0;0;14,69;0;;;S;S
002837;LIXEIRA 12L ARQPLAST;PRODUTOS;15/06/2010;14;19,5;13;39,29;1;0;10/03/2016;00001;0;A;N;S;7898280070836;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0031;-0,0031;-0,0031;-0,0031;25,45;25,45;25,45;25,45;N;;0;0;0;0;;;;14;0;0;0;0;0;14;0;;;S;S
002838;TIGELA NADIR 120 ML;PRODUTOS;15/06/2010;5,7;8,5;7;49,1228;0;0;13/09/2018;00001;0;A;N;S;7891155047322;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;8,5;8,5;8,5;8,5;N;;0;0;0;0;;;;5,7;0;0;0;0;0;5;0;;;S;S
002839;POTE PLASTICO C/ 3 VAPT VUPT;PRODUTOS;15/06/2010;3,84;5,25;0;36,72;0;0;25/10/2012;00001;0;A;N;S;7896232522235;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;3,84;0;0;0;0;0;3,84;0;;;S;S
002840;RALADOR INOX TRAMONTINA;PRODUTOS;15/06/2010;7,03;9,5;0;35,14;0;0;15/06/2010;00001;0;A;N;S;7891112018440;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;7,03;0;0;0;0;0;7,03;0;;;S;S
002841;PENEIRA COADEIRA ARAME;PRODUTOS;15/06/2010;3,14;4,25;0;35,35;0;0;25/10/2012;00001;0;A;N;S;7898241452275;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;3,14;0;0;0;0;0;3,14;0;;;S;S
002842;EXTRATO TOMATE 540 GRS;PRODUTOS;17/06/2010;4,29;5,95;5,95;38,69;0;0;05/08/2017;00001;0;A;N;S;7896036098288;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0023;-0,0023;-0,0023;-0,0023;1,75;1,75;1,75;1,75;N;;0;0;0;0;;;;4,29;0;0;0;0;0;4,29;0;;;S;S
002843;APARELHO BIC CONFORT 2;PRODUTOS;17/06/2010;2;2,9;2,9;45;0;0;25/01/2018;00001;0;A;N;S;070330712379;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;10;10;10;10;N;;0;0;0;0;;;;2;0;0;0;0;0;1,985;0;;;S;S
002844;BALDE ARQPLAST 15 LITROS;PRODUTOS;17/06/2010;3,26;6;0;84,0491;0;0;06/02/2016;00001;0;A;N;S;7898280070027;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;6;6;6;6;N;;0;0;0;0;;;;3,26;0;0;0;0;0;3,26;0;;;S;S
002845;COPO BATUQUE JG;PRODUTOS;17/06/2010;7,61;10,5;11,5;37,98;0;0;02/05/2016;00001;0;A;N;S;7891155017684;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;6,85;6,85;6,85;6,85;N;;0;0;0;0;;;;7,61;0;0;0;0;0;7,61;0;;;S;S
002846;CJ INOX SALADA;PRODUTOS;17/06/2010;16;23;16;43,75;0;0;30/08/2017;00001;0;A;N;S;7897999211806;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;16;16;16;16;N;;0;0;0;0;;;;16;0;0;0;0;0;16;0;;;S;S
002847;POTE ESSENCE 820 ML;PRODUTOS;17/06/2010;8,9;12;3,5001;34,83;0;0;10/03/2016;00001;0;A;N;S;7891017022863;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,002;-0,002;-0,002;-0,002;3,5;3,5;3,5;3,5;N;;0;0;0;0;;;;8,9;0;0;0;0;0;8,9;0;;;S;S
002848;POTE EQUADOR 2 UNI REDONDO;PRODUTOS;17/06/2010;2,45;3,5;0;42,86;0;0;25/10/2012;00001;0;A;N;S;7896952506614;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;2,45;0;0;0;0;0;2,45;0;;;S;S
002849;COPO CERVEJA PAULISTA;PRODUTOS;17/06/2010;2,74;3,75;0;36,86;0;0;15/10/2012;00001;0;A;N;S;7891155003908;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;2,74;0;0;0;0;0;2,74;0;;;S;S
002850;GARRAFA PRA AGUA 2 LITROS JAGUAR;PRODUTOS;17/06/2010;6,5;9;6,5;38,46;3;0;16/06/2016;00001;0;A;N;S;7896952507369;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;6,5;6,5;6,5;6,5;N;;0;0;0;0;;;;6,5;0;0;0;0;0;6,5;0;;;S;S
002851;PULVERIZADOR 500 ML;PRODUTOS;17/06/2010;3,69;5,5;6,5;49,05;1;0;06/02/2018;00001;0;A;N;S;7898927674922;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0016;0,0016;0,0016;0,0016;6,5;6,5;6,5;6,5;N;;0;0;0;0;;;;3,69;0;0;0;0;0;3,69;0;;;S;S
002852;LIXEIRA PEDAL 4,5L C/ CESTO;PRODUTOS;18/06/2010;20,17;27;0;33,8622;0;0;18/06/2010;00001;0;A;N;S;7896835235006;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;27;27;27;27;N;;0;0;0;0;;;;20,17;0;0;0;0;0;18,17;0;;;S;S
002853;MOLHO UNCLE MADEIRA;PRODUTOS;22/06/2010;3,99;4,5;6,2;12,782;0;0;04/05/2016;00001;0;A;N;S;7896029027226;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;4,5;4,5;4,5;4,5;N;;0;0;0;0;;;;3,99;0;0;0;0;0;3,99;0;;;S;S
002854;FEIRINHA SANREMO;PRODUTOS;22/06/2010;1,45;2;3;37,931;0;0;23/11/2012;00001;0;A;N;S;;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;2;2;2;2;N;;0;0;0;0;;;;1,45;0;0;0;0;0;1,5;0;;;S;S
002855;CHA MATE 25 SAQUINHOS;PRODUTOS;22/06/2010;1,62;2,15;0;32,72;0;0;22/06/2010;00001;0;A;N;S;7891098000040;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;1,62;0;0;0;0;0;1,62;0;;;S;S
002856;CHA ERVA DOCE 10 SAQUINHO;PRODUTOS;22/06/2010;2,05;2,9;2,65;41,46;0;0;11/10/2012;00001;0;A;N;S;7891098001504;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;2,05;0;0;0;0;0;2,05;0;;;S;S
002857;ALVEJANTE VANISH;PRODUTOS;22/06/2010;4,84;8,95;7,5;84,9174;7;0;21/09/2018;00001;0;A;N;S;7891035041006;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;8,95;8,95;8,95;8,95;N;;0;0;0;0;;;;4,84;0;0;0;0;0;4,84;0;;;S;S
002858;LING FRANGO CE VALLE 1 KG;PRODUTOS;22/06/2010;10,9;15;14,5;37,61;6;0;12/07/2018;00001;0;A;N;S;7896295386027;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,003;-0,003;-0,003;-0,003;13,5;13,5;13,5;13,5;N;;0;0;0;0;;;;10,9;0;0;0;0;0;10,6333;0;;;S;S
002859;MAIONESE MESA 500G;PRODUTOS;24/06/2010;2,12;2,7501;9,35;29,72;0;0;04/05/2016;00001;0;A;N;S;7896096013320;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0023;-0,0023;-0,0023;-0,0023;2,75;2,75;2,75;2,75;N;;0;0;0;0;;;;2,12;0;0;0;0;0;2,12;0;;;S;S
002860;ARROZ CORIPIL 2 KG;PRODUTOS;24/06/2010;4,67;5,9;5,9;26,34;12;0;05/07/2018;00001;0;A;N;S;;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;5,9;5,9;5,9;5,9;N;;0;0;0;0;;;;4,67;0;0;0;0;0;4,65;0;;;S;S
002861;ARROZ CODIL INTREGAL 1 KG;PRODUTOS;24/06/2010;3;4;4;33,33;13;0;13/06/2018;00001;0;A;N;S;7897105517013;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;4;4;4;4;N;;0;0;0;0;;;;3;0;0;0;0;0;3;0;;;S;S
002862;HID MONANGE HIDRATACAO REFRESCANTE;PRODUTOS;26/06/2010;3,15;4,25;4,2001;34,92;0;0;17/11/2011;00001;0;A;N;S;7896094901803;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0013;-0,0013;-0,0013;-0,0013;4,2;4,2;4,2;4,2;N;;0;0;0;0;;;;3,15;0;0;0;0;0;3,15;0;;;S;S
002863;HID MONANGE HID INTENSA;PRODUTOS;26/06/2010;4,82;6,9;6,5;43,15;3;0;17/10/2012;00001;0;A;N;S;7896094901810;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0;0;0;0;N;;0;0;0;0;;;;4,82;0;0;0;0;0;4,82;0;;;S;S
002864;HID MONANGE IOGURTE E AVEIA;PRODUTOS;26/06/2010;4,82;6,9;4,25;43,15;1;0;05/06/2018;00001;0;A;N;S;7898919412341;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,0005;0,0005;0,0005;0,0005;4,25;4,25;4,25;4,25;N;;0;0;0;0;;;;4,82;0;0;0;0;0;4,82;0;;;S;S
002865;COPO DESCARTAVEL;PRODUTOS;02/07/2010;0,05;0,1;0;100;0;0;15/10/2012;00001;0;A;N;S;7892999160000;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;0,1;0,1;0,1;0,1;N;;0;0;0;0;;;;0,05;0;0;0;0;0;0,54;0;;;S;S
002866;PIRULITO BLONG (PACOTE);PRODUTOS;02/07/2010;7,5;10,5;5,35;40;0;0;29/04/2016;00001;0;A;N;S;7896306610981;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;10,5;10,5;10,5;10,5;N;;0;0;0;0;;;;7,5;0;0;0;0;0;7,5;0;;;S;S
002867;CONFEITO PATATI PATATA;PRODUTOS;04/07/2010;0,33;0,5;0,5;51,52;0;0;15/10/2012;00001;0;A;N;S;7898142859548;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0025;-0,0025;-0,0025;-0,0025;5;5;5;5;N;;0;0;0;0;;;;0,33;0;0;0;0;0;1,3033;0;;;S;S
002868;CHOC 5 STAR;PRODUTOS;06/07/2010;1,41;2;2;41,84;11;0;13/09/2018;00001;0;A;N;S;7622210411501;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-0,0008;-0,0008;-0,0008;-0,0008;2;2;2;2;N;;0;0;0;0;;;;1,41;0;0;0;0;0;1,41;0;;;S;S
